,input1,input2,input3,input4,mean_diff,sem,t_df19,p,sidak_sig
98,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_motor_025,motor-hcp_motor_025,-0.001318060460896242,0.022633301826737742,-0.05823544752711059,0.9541692053523096,False
99,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_motor_050,motor-hcp_motor_050,-0.006986787145313378,0.022781014152454686,-0.30669342016806317,0.7624124719725895,False
100,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_motor_075,motor-hcp_motor_075,0.00714928112314257,0.02536238103109137,0.28188525022072536,0.7810789072584227,False
101,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_motor_120,motor-hcp_motor_120,-0.019090010933599567,0.022218542921045227,-0.8591927473118708,0.400944765196688,False
102,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_relational_001,motor-hcp_relational_001,-0.04138110799979987,0.023332736063929303,-1.7735214544243707,0.09217218003148536,False
103,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_relational_010,motor-hcp_relational_010,0.014034216510101921,0.02961558652835576,0.4738794045718024,0.6409858530315057,False
104,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_relational_025,motor-hcp_relational_025,0.041912935883513656,0.03116648634201629,1.3448078626370474,0.19452202984892386,False
105,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_relational_050,motor-hcp_relational_050,0.1307790413556912,0.03633114474830301,3.5996399855195795,0.0019100107028232843,False
106,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_relational_075,motor-hcp_relational_075,0.08597309871462762,0.03079932985006671,2.7913951093465568,0.011639734797278175,False
107,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_relational_120,motor-hcp_relational_120,0.1718579349350501,0.021516948105895214,7.987096222440787,1.716609739121904e-07,True
108,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_social_001,motor-hcp_social_001,0.044579232708876315,0.036156333014231275,1.2329577972226817,0.23262943969741767,False
109,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_social_010,motor-hcp_social_010,-0.02842027250211111,0.03891056571673564,-0.730399879277196,0.4740565465477441,False
110,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_social_025,motor-hcp_social_025,0.16684561050305505,0.030921307956266936,5.395813486901347,3.309685111462412e-05,True
111,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_social_050,motor-hcp_social_050,0.11460252016440334,0.03774208973107782,3.036464620294637,0.006790015540537945,False
112,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_social_075,motor-hcp_social_075,0.14828946251175537,0.045596486582836014,3.2522124756773767,0.0041928184095246105,False
113,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_social_120,motor-hcp_social_120,0.047473217087891234,0.03658006806361673,1.2977891950701166,0.2098950550409163,False
114,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_wm_001,motor-hcp_wm_001,-0.03259272249375097,0.030310514663553403,-1.0752942619262678,0.2957088653512872,False
115,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_wm_010,motor-hcp_wm_010,0.005813714091136529,0.02158339346255469,0.2693605202176765,0.7905557595135819,False
116,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_wm_025,motor-hcp_wm_025,0.17475630185061403,0.046550588376515024,3.754115854285944,0.0013433067174216935,False
117,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_wm_050,motor-hcp_wm_050,0.24922129203600915,0.048119085309636656,5.17926079501138,5.335463322015239e-05,True
