,acc,sample_size,task,learning_scheme,hp_optim
4,0.74096470220302,75,relational,scratch,full-hcp
4,0.7075844367253556,75,relational,scratch,full-hcp
4,0.6126041480486224,75,relational,scratch,full-hcp
4,0.5235987755982989,75,relational,scratch,full-hcp
5,0.5235987755982989,120,relational,scratch,full-hcp
5,0.5235987755982989,120,relational,scratch,full-hcp
5,0.5235987755982989,120,relational,scratch,full-hcp
5,0.5235987755982989,120,relational,scratch,full-hcp
5,0.5823642378687435,120,relational,scratch,full-hcp
5,0.6126041480486224,120,relational,scratch,full-hcp
5,0.5527151130967832,120,relational,scratch,full-hcp
5,0.6126041480486224,120,relational,scratch,full-hcp
5,0.5235987755982989,120,relational,scratch,full-hcp
5,0.5235987755982989,120,relational,scratch,full-hcp
5,0.5235987755982989,120,relational,scratch,full-hcp
5,0.5235987755982989,120,relational,scratch,full-hcp
5,0.5235987755982989,120,relational,scratch,full-hcp
5,0.5235987755982989,120,relational,scratch,full-hcp
5,0.6435011087932844,120,relational,scratch,full-hcp
5,0.5235987755982989,120,relational,scratch,full-hcp
5,0.5235987755982989,120,relational,scratch,full-hcp
5,0.6435011087932844,120,relational,scratch,full-hcp
5,0.5235987755982989,120,relational,scratch,full-hcp
5,0.5527151130967832,120,relational,scratch,full-hcp
0,0.6435011087932844,1,relational,pretrained,full-hcp
0,0.5527151130967832,1,relational,pretrained,full-hcp
0,0.7075844367253556,1,relational,pretrained,full-hcp
0,0.4667653390472964,1,relational,pretrained,full-hcp
0,0.5527151130967832,1,relational,pretrained,full-hcp
0,0.4667653390472964,1,relational,pretrained,full-hcp
0,0.5235987755982989,1,relational,pretrained,full-hcp
0,0.5235987755982989,1,relational,pretrained,full-hcp
0,0.6126041480486224,1,relational,pretrained,full-hcp
0,0.5235987755982989,1,relational,pretrained,full-hcp
0,0.6435011087932844,1,relational,pretrained,full-hcp
0,0.4667653390472964,1,relational,pretrained,full-hcp
0,0.5823642378687435,1,relational,pretrained,full-hcp
0,0.5235987755982989,1,relational,pretrained,full-hcp
0,0.5235987755982989,1,relational,pretrained,full-hcp
0,0.4667653390472964,1,relational,pretrained,full-hcp
0,0.5235987755982989,1,relational,pretrained,full-hcp
0,0.5527151130967832,1,relational,pretrained,full-hcp
0,0.5235987755982989,1,relational,pretrained,full-hcp
0,0.5527151130967832,1,relational,pretrained,full-hcp
1,0.6435011087932844,10,relational,pretrained,full-hcp
1,0.49496403171689457,10,relational,pretrained,full-hcp
1,0.5235987755982989,10,relational,pretrained,full-hcp
1,0.5823642378687435,10,relational,pretrained,full-hcp
1,0.5527151130967832,10,relational,pretrained,full-hcp
1,0.4667653390472964,10,relational,pretrained,full-hcp
1,0.5527151130967832,10,relational,pretrained,full-hcp
1,0.5527151130967832,10,relational,pretrained,full-hcp
1,0.5527151130967832,10,relational,pretrained,full-hcp
1,0.6435011087932844,10,relational,pretrained,full-hcp
1,0.7075844367253556,10,relational,pretrained,full-hcp
1,0.5527151130967832,10,relational,pretrained,full-hcp
1,0.6435011087932844,10,relational,pretrained,full-hcp
1,0.5527151130967832,10,relational,pretrained,full-hcp
1,0.5235987755982989,10,relational,pretrained,full-hcp
1,0.5823642378687435,10,relational,pretrained,full-hcp
1,0.6126041480486224,10,relational,pretrained,full-hcp
1,0.6126041480486224,10,relational,pretrained,full-hcp
1,0.6751315329370317,10,relational,pretrained,full-hcp
1,0.5823642378687435,10,relational,pretrained,full-hcp
2,0.7075844367253556,25,relational,pretrained,full-hcp
2,0.6435011087932844,25,relational,pretrained,full-hcp
2,0.8110343942875815,25,relational,pretrained,full-hcp
2,0.8110343942875815,25,relational,pretrained,full-hcp
2,0.74096470220302,25,relational,pretrained,full-hcp
2,0.8867150949995675,25,relational,pretrained,full-hcp
2,0.7075844367253556,25,relational,pretrained,full-hcp
2,0.6751315329370317,25,relational,pretrained,full-hcp
2,0.6751315329370317,25,relational,pretrained,full-hcp
2,0.6435011087932844,25,relational,pretrained,full-hcp
2,0.6751315329370317,25,relational,pretrained,full-hcp
2,0.5823642378687435,25,relational,pretrained,full-hcp
2,0.848062078981481,25,relational,pretrained,full-hcp
2,0.6751315329370317,25,relational,pretrained,full-hcp
2,0.6126041480486224,25,relational,pretrained,full-hcp
2,0.7075844367253556,25,relational,pretrained,full-hcp
2,0.6126041480486224,25,relational,pretrained,full-hcp
2,0.74096470220302,25,relational,pretrained,full-hcp
2,0.74096470220302,25,relational,pretrained,full-hcp
2,0.6435011087932844,25,relational,pretrained,full-hcp
3,0.8867150949995675,50,relational,pretrained,full-hcp
3,0.6751315329370317,50,relational,pretrained,full-hcp
3,0.6751315329370317,50,relational,pretrained,full-hcp
3,0.775397496610753,50,relational,pretrained,full-hcp
3,0.74096470220302,50,relational,pretrained,full-hcp
3,0.9702021999288456,50,relational,pretrained,full-hcp
3,0.6751315329370317,50,relational,pretrained,full-hcp
3,0.9702021999288456,50,relational,pretrained,full-hcp
3,1.0654358165107394,50,relational,pretrained,full-hcp
3,0.74096470220302,50,relational,pretrained,full-hcp
3,0.74096470220302,50,relational,pretrained,full-hcp
3,0.5527151130967832,50,relational,pretrained,full-hcp
3,0.7075844367253556,50,relational,pretrained,full-hcp
3,0.74096470220302,50,relational,pretrained,full-hcp
3,0.8110343942875815,50,relational,pretrained,full-hcp
3,0.848062078981481,50,relational,pretrained,full-hcp
3,0.8110343942875815,50,relational,pretrained,full-hcp
3,0.9272952180016123,50,relational,pretrained,full-hcp
3,0.8867150949995675,50,relational,pretrained,full-hcp
3,0.775397496610753,50,relational,pretrained,full-hcp
4,0.848062078981481,75,relational,pretrained,full-hcp
4,0.9272952180016123,75,relational,pretrained,full-hcp
4,0.8867150949995675,75,relational,pretrained,full-hcp
4,0.9702021999288456,75,relational,pretrained,full-hcp
4,0.9272952180016123,75,relational,pretrained,full-hcp
4,0.6751315329370317,75,relational,pretrained,full-hcp
4,0.848062078981481,75,relational,pretrained,full-hcp
4,0.8867150949995675,75,relational,pretrained,full-hcp
4,0.8867150949995675,75,relational,pretrained,full-hcp
4,0.9272952180016123,75,relational,pretrained,full-hcp
4,0.9702021999288456,75,relational,pretrained,full-hcp
4,1.1197695149986342,75,relational,pretrained,full-hcp
4,0.7075844367253556,75,relational,pretrained,full-hcp
4,0.9272952180016123,75,relational,pretrained,full-hcp
4,0.9272952180016123,75,relational,pretrained,full-hcp
4,0.8110343942875815,75,relational,pretrained,full-hcp
4,1.015985293814825,75,relational,pretrained,full-hcp
4,1.1197695149986342,75,relational,pretrained,full-hcp
4,0.848062078981481,75,relational,pretrained,full-hcp
4,1.1197695149986342,75,relational,pretrained,full-hcp
5,0.8110343942875815,120,relational,pretrained,full-hcp
5,0.8110343942875815,120,relational,pretrained,full-hcp
5,0.5527151130967832,120,relational,pretrained,full-hcp
5,1.015985293814825,120,relational,pretrained,full-hcp
5,1.0654358165107394,120,relational,pretrained,full-hcp
5,0.9702021999288456,120,relational,pretrained,full-hcp
5,0.7075844367253556,120,relational,pretrained,full-hcp
5,0.9272952180016123,120,relational,pretrained,full-hcp
5,0.848062078981481,120,relational,pretrained,full-hcp
5,0.9272952180016123,120,relational,pretrained,full-hcp
5,0.74096470220302,120,relational,pretrained,full-hcp
5,0.848062078981481,120,relational,pretrained,full-hcp
5,0.5235987755982989,120,relational,pretrained,full-hcp
5,0.9702021999288456,120,relational,pretrained,full-hcp
5,1.0654358165107394,120,relational,pretrained,full-hcp
5,1.015985293814825,120,relational,pretrained,full-hcp
5,1.015985293814825,120,relational,pretrained,full-hcp
5,1.1197695149986342,120,relational,pretrained,full-hcp
5,0.848062078981481,120,relational,pretrained,full-hcp
5,0.9702021999288456,120,relational,pretrained,full-hcp
0,0.7075844367253556,1,social,scratch,full-hcp
0,0.6751315329370317,1,social,scratch,full-hcp
0,0.74096470220302,1,social,scratch,full-hcp
0,0.5527151130967832,1,social,scratch,full-hcp
0,0.5235987755982989,1,social,scratch,full-hcp
0,0.5823642378687435,1,social,scratch,full-hcp
0,0.5235987755982989,1,social,scratch,full-hcp
0,0.6435011087932844,1,social,scratch,full-hcp
0,0.6126041480486224,1,social,scratch,full-hcp
0,0.5235987755982989,1,social,scratch,full-hcp
0,0.6435011087932844,1,social,scratch,full-hcp
0,0.5527151130967832,1,social,scratch,full-hcp
0,0.5235987755982989,1,social,scratch,full-hcp
0,0.5235987755982989,1,social,scratch,full-hcp
0,0.5235987755982989,1,social,scratch,full-hcp
0,0.6126041480486224,1,social,scratch,full-hcp
0,0.5235987755982989,1,social,scratch,full-hcp
0,0.5823642378687435,1,social,scratch,full-hcp
0,0.49496403171689457,1,social,scratch,full-hcp
0,0.4389618856097607,1,social,scratch,full-hcp
1,1.015985293814825,10,social,scratch,full-hcp
1,1.253235897503375,10,social,scratch,full-hcp
1,0.8867150949995675,10,social,scratch,full-hcp
1,1.0654358165107394,10,social,scratch,full-hcp
1,1.1197695149986342,10,social,scratch,full-hcp
1,0.8867150949995675,10,social,scratch,full-hcp
1,0.8110343942875815,10,social,scratch,full-hcp
1,0.5527151130967832,10,social,scratch,full-hcp
1,0.8867150949995675,10,social,scratch,full-hcp
1,1.015985293814825,10,social,scratch,full-hcp
1,1.181035593997422,10,social,scratch,full-hcp
1,1.253235897503375,10,social,scratch,full-hcp
1,0.775397496610753,10,social,scratch,full-hcp
1,1.181035593997422,10,social,scratch,full-hcp
1,1.253235897503375,10,social,scratch,full-hcp
1,0.7075844367253556,10,social,scratch,full-hcp
1,0.848062078981481,10,social,scratch,full-hcp
1,1.015985293814825,10,social,scratch,full-hcp
1,1.015985293814825,10,social,scratch,full-hcp
1,0.9702021999288456,10,social,scratch,full-hcp
2,0.5235987755982989,25,social,scratch,full-hcp
2,0.8110343942875815,25,social,scratch,full-hcp
2,1.015985293814825,25,social,scratch,full-hcp
2,0.6126041480486224,25,social,scratch,full-hcp
2,0.5235987755982989,25,social,scratch,full-hcp
2,0.6751315329370317,25,social,scratch,full-hcp
2,0.5235987755982989,25,social,scratch,full-hcp
2,1.1197695149986342,25,social,scratch,full-hcp
2,0.5235987755982989,25,social,scratch,full-hcp
2,0.5235987755982989,25,social,scratch,full-hcp
2,1.181035593997422,25,social,scratch,full-hcp
2,1.0654358165107394,25,social,scratch,full-hcp
2,1.1197695149986342,25,social,scratch,full-hcp
2,1.253235897503375,25,social,scratch,full-hcp
2,0.9702021999288456,25,social,scratch,full-hcp
2,0.49496403171689457,25,social,scratch,full-hcp
2,1.1197695149986342,25,social,scratch,full-hcp
2,0.6751315329370317,25,social,scratch,full-hcp
2,1.1197695149986342,25,social,scratch,full-hcp
2,0.9702021999288456,25,social,scratch,full-hcp
3,0.9702021999288456,50,social,scratch,full-hcp
3,0.5235987755982989,50,social,scratch,full-hcp
3,1.181035593997422,50,social,scratch,full-hcp
3,0.6751315329370317,50,social,scratch,full-hcp
3,1.181035593997422,50,social,scratch,full-hcp
3,0.848062078981481,50,social,scratch,full-hcp
3,0.5235987755982989,50,social,scratch,full-hcp
3,0.5527151130967832,50,social,scratch,full-hcp
3,1.0654358165107394,50,social,scratch,full-hcp
3,0.9702021999288456,50,social,scratch,full-hcp
3,0.775397496610753,50,social,scratch,full-hcp
3,1.1197695149986342,50,social,scratch,full-hcp
3,0.5235987755982989,50,social,scratch,full-hcp
3,1.253235897503375,50,social,scratch,full-hcp
3,1.0654358165107394,50,social,scratch,full-hcp
3,1.3467210414930773,50,social,scratch,full-hcp
3,1.181035593997422,50,social,scratch,full-hcp
3,0.5235987755982989,50,social,scratch,full-hcp
3,1.181035593997422,50,social,scratch,full-hcp
3,0.9702021999288456,50,social,scratch,full-hcp
4,0.5527151130967832,75,social,scratch,full-hcp
4,1.1197695149986342,75,social,scratch,full-hcp
4,1.3467210414930773,75,social,scratch,full-hcp
4,0.9272952180016123,75,social,scratch,full-hcp
4,1.1197695149986342,75,social,scratch,full-hcp
4,1.253235897503375,75,social,scratch,full-hcp
4,1.181035593997422,75,social,scratch,full-hcp
4,0.5235987755982989,75,social,scratch,full-hcp
4,0.8110343942875815,75,social,scratch,full-hcp
4,0.5823642378687435,75,social,scratch,full-hcp
4,0.5823642378687435,75,social,scratch,full-hcp
4,1.1197695149986342,75,social,scratch,full-hcp
4,1.181035593997422,75,social,scratch,full-hcp
4,1.1197695149986342,75,social,scratch,full-hcp
4,1.015985293814825,75,social,scratch,full-hcp
4,0.5823642378687435,75,social,scratch,full-hcp
4,0.5235987755982989,75,social,scratch,full-hcp
4,1.1197695149986342,75,social,scratch,full-hcp
4,0.5235987755982989,75,social,scratch,full-hcp
4,1.015985293814825,75,social,scratch,full-hcp
5,0.5235987755982989,120,social,scratch,full-hcp
5,0.9272952180016123,120,social,scratch,full-hcp
5,1.015985293814825,120,social,scratch,full-hcp
5,0.49496403171689457,120,social,scratch,full-hcp
5,1.0654358165107394,120,social,scratch,full-hcp
5,1.253235897503375,120,social,scratch,full-hcp
5,1.1197695149986342,120,social,scratch,full-hcp
5,0.5235987755982989,120,social,scratch,full-hcp
5,1.181035593997422,120,social,scratch,full-hcp
5,1.181035593997422,120,social,scratch,full-hcp
5,1.1197695149986342,120,social,scratch,full-hcp
5,1.253235897503375,120,social,scratch,full-hcp
5,1.0654358165107394,120,social,scratch,full-hcp
5,1.253235897503375,120,social,scratch,full-hcp
5,1.0654358165107394,120,social,scratch,full-hcp
5,0.5235987755982989,120,social,scratch,full-hcp
5,1.253235897503375,120,social,scratch,full-hcp
5,1.0654358165107394,120,social,scratch,full-hcp
5,1.253235897503375,120,social,scratch,full-hcp
5,1.1197695149986342,120,social,scratch,full-hcp
0,0.6126041480486224,1,social,pretrained,full-hcp
0,0.775397496610753,1,social,pretrained,full-hcp
0,0.5527151130967832,1,social,pretrained,full-hcp
0,0.5527151130967832,1,social,pretrained,full-hcp
0,0.5823642378687435,1,social,pretrained,full-hcp
0,1.0654358165107394,1,social,pretrained,full-hcp
0,0.5823642378687435,1,social,pretrained,full-hcp
0,0.74096470220302,1,social,pretrained,full-hcp
0,0.74096470220302,1,social,pretrained,full-hcp
0,0.49496403171689457,1,social,pretrained,full-hcp
0,0.9272952180016123,1,social,pretrained,full-hcp
0,0.5235987755982989,1,social,pretrained,full-hcp
0,0.848062078981481,1,social,pretrained,full-hcp
0,0.3843967744956391,1,social,pretrained,full-hcp
0,0.6126041480486224,1,social,pretrained,full-hcp
0,0.74096470220302,1,social,pretrained,full-hcp
0,0.49496403171689457,1,social,pretrained,full-hcp
0,0.5527151130967832,1,social,pretrained,full-hcp
0,0.775397496610753,1,social,pretrained,full-hcp
0,0.6126041480486224,1,social,pretrained,full-hcp
1,1.015985293814825,10,social,pretrained,full-hcp
1,1.0654358165107394,10,social,pretrained,full-hcp
1,0.848062078981481,10,social,pretrained,full-hcp
1,0.7075844367253556,10,social,pretrained,full-hcp
1,0.8110343942875815,10,social,pretrained,full-hcp
1,0.848062078981481,10,social,pretrained,full-hcp
1,0.8867150949995675,10,social,pretrained,full-hcp
1,0.8867150949995675,10,social,pretrained,full-hcp
1,0.9272952180016123,10,social,pretrained,full-hcp
1,0.9702021999288456,10,social,pretrained,full-hcp
1,1.1197695149986342,10,social,pretrained,full-hcp
1,1.181035593997422,10,social,pretrained,full-hcp
1,1.0654358165107394,10,social,pretrained,full-hcp
1,0.74096470220302,10,social,pretrained,full-hcp
1,0.775397496610753,10,social,pretrained,full-hcp
1,0.6751315329370317,10,social,pretrained,full-hcp
1,1.0654358165107394,10,social,pretrained,full-hcp
1,0.8110343942875815,10,social,pretrained,full-hcp
1,1.0654358165107394,10,social,pretrained,full-hcp
1,1.0654358165107394,10,social,pretrained,full-hcp
2,1.1197695149986342,25,social,pretrained,full-hcp
2,1.0654358165107394,25,social,pretrained,full-hcp
2,1.181035593997422,25,social,pretrained,full-hcp
2,1.1197695149986342,25,social,pretrained,full-hcp
2,1.015985293814825,25,social,pretrained,full-hcp
2,1.1197695149986342,25,social,pretrained,full-hcp
2,1.253235897503375,25,social,pretrained,full-hcp
2,1.1197695149986342,25,social,pretrained,full-hcp
2,1.1197695149986342,25,social,pretrained,full-hcp
2,1.1197695149986342,25,social,pretrained,full-hcp
2,1.0654358165107394,25,social,pretrained,full-hcp
2,1.015985293814825,25,social,pretrained,full-hcp
2,1.181035593997422,25,social,pretrained,full-hcp
2,1.181035593997422,25,social,pretrained,full-hcp
2,1.0654358165107394,25,social,pretrained,full-hcp
2,1.1197695149986342,25,social,pretrained,full-hcp
2,1.0654358165107394,25,social,pretrained,full-hcp
2,1.181035593997422,25,social,pretrained,full-hcp
2,1.1197695149986342,25,social,pretrained,full-hcp
2,1.1197695149986342,25,social,pretrained,full-hcp
3,1.181035593997422,50,social,pretrained,full-hcp
3,1.3467210414930773,50,social,pretrained,full-hcp
3,1.181035593997422,50,social,pretrained,full-hcp
3,1.1197695149986342,50,social,pretrained,full-hcp
3,1.1197695149986342,50,social,pretrained,full-hcp
3,1.1197695149986342,50,social,pretrained,full-hcp
3,1.015985293814825,50,social,pretrained,full-hcp
3,1.1197695149986342,50,social,pretrained,full-hcp
3,1.1197695149986342,50,social,pretrained,full-hcp
3,1.253235897503375,50,social,pretrained,full-hcp
3,1.181035593997422,50,social,pretrained,full-hcp
3,1.0654358165107394,50,social,pretrained,full-hcp
3,1.181035593997422,50,social,pretrained,full-hcp
3,1.253235897503375,50,social,pretrained,full-hcp
3,1.181035593997422,50,social,pretrained,full-hcp
3,1.1197695149986342,50,social,pretrained,full-hcp
3,1.1197695149986342,50,social,pretrained,full-hcp
3,1.253235897503375,50,social,pretrained,full-hcp
3,1.253235897503375,50,social,pretrained,full-hcp
3,1.253235897503375,50,social,pretrained,full-hcp
4,1.1197695149986342,75,social,pretrained,full-hcp
4,1.181035593997422,75,social,pretrained,full-hcp
4,1.181035593997422,75,social,pretrained,full-hcp
4,1.0654358165107394,75,social,pretrained,full-hcp
4,1.1197695149986342,75,social,pretrained,full-hcp
4,1.181035593997422,75,social,pretrained,full-hcp
4,1.3467210414930773,75,social,pretrained,full-hcp
4,1.181035593997422,75,social,pretrained,full-hcp
4,1.253235897503375,75,social,pretrained,full-hcp
4,1.253235897503375,75,social,pretrained,full-hcp
4,1.181035593997422,75,social,pretrained,full-hcp
4,1.0654358165107394,75,social,pretrained,full-hcp
4,1.181035593997422,75,social,pretrained,full-hcp
4,1.3467210414930773,75,social,pretrained,full-hcp
4,1.253235897503375,75,social,pretrained,full-hcp
4,1.181035593997422,75,social,pretrained,full-hcp
4,1.1197695149986342,75,social,pretrained,full-hcp
4,1.181035593997422,75,social,pretrained,full-hcp
4,1.253235897503375,75,social,pretrained,full-hcp
4,1.1197695149986342,75,social,pretrained,full-hcp
5,1.1197695149986342,120,social,pretrained,full-hcp
5,1.1197695149986342,120,social,pretrained,full-hcp
5,1.253235897503375,120,social,pretrained,full-hcp
5,1.253235897503375,120,social,pretrained,full-hcp
5,1.0654358165107394,120,social,pretrained,full-hcp
5,1.3467210414930773,120,social,pretrained,full-hcp
5,1.181035593997422,120,social,pretrained,full-hcp
5,1.015985293814825,120,social,pretrained,full-hcp
5,1.253235897503375,120,social,pretrained,full-hcp
5,1.181035593997422,120,social,pretrained,full-hcp
5,1.181035593997422,120,social,pretrained,full-hcp
5,1.253235897503375,120,social,pretrained,full-hcp
5,1.253235897503375,120,social,pretrained,full-hcp
5,1.181035593997422,120,social,pretrained,full-hcp
5,1.253235897503375,120,social,pretrained,full-hcp
5,1.253235897503375,120,social,pretrained,full-hcp
5,1.181035593997422,120,social,pretrained,full-hcp
5,1.015985293814825,120,social,pretrained,full-hcp
5,1.253235897503375,120,social,pretrained,full-hcp
5,1.1197695149986342,120,social,pretrained,full-hcp
0,0.35757110364551026,1,wm,scratch,full-hcp
0,0.2785897023916506,1,wm,scratch,full-hcp
0,0.35757110364551026,1,wm,scratch,full-hcp
0,0.25268025514207865,1,wm,scratch,full-hcp
0,0.29161561039308725,1,wm,scratch,full-hcp
0,0.25268025514207865,1,wm,scratch,full-hcp
0,0.3310117280892945,1,wm,scratch,full-hcp
0,0.2785897023916506,1,wm,scratch,full-hcp
0,0.2397913998400652,1,wm,scratch,full-hcp
0,0.4667653390472964,1,wm,scratch,full-hcp
0,0.25268025514207865,1,wm,scratch,full-hcp
0,0.2785897023916506,1,wm,scratch,full-hcp
0,0.3310117280892945,1,wm,scratch,full-hcp
0,0.25268025514207865,1,wm,scratch,full-hcp
0,0.34425979934871065,1,wm,scratch,full-hcp
0,0.25268025514207865,1,wm,scratch,full-hcp
0,0.3310117280892945,1,wm,scratch,full-hcp
0,0.2397913998400652,1,wm,scratch,full-hcp
0,0.29161561039308725,1,wm,scratch,full-hcp
0,0.29161561039308725,1,wm,scratch,full-hcp
1,0.6279659846369483,10,wm,scratch,full-hcp
1,0.31782370392788073,10,wm,scratch,full-hcp
1,0.35757110364551026,10,wm,scratch,full-hcp
1,0.5674696270743214,10,wm,scratch,full-hcp
1,0.7241513634730852,10,wm,scratch,full-hcp
1,0.3979181619596103,10,wm,scratch,full-hcp
1,0.5092241715352289,10,wm,scratch,full-hcp
1,0.25268025514207865,10,wm,scratch,full-hcp
1,0.2785897023916506,10,wm,scratch,full-hcp
1,0.6435011087932844,10,wm,scratch,full-hcp
1,0.7241513634730852,10,wm,scratch,full-hcp
1,0.49496403171689457,10,wm,scratch,full-hcp
1,0.3843967744956391,10,wm,scratch,full-hcp
1,0.5823642378687435,10,wm,scratch,full-hcp
1,0.7241513634730852,10,wm,scratch,full-hcp
1,0.659219403411933,10,wm,scratch,full-hcp
1,0.74096470220302,10,wm,scratch,full-hcp
1,0.4808128311299785,10,wm,scratch,full-hcp
1,0.5092241715352289,10,wm,scratch,full-hcp
1,0.2397913998400652,10,wm,scratch,full-hcp
2,0.8293610372072463,25,wm,scratch,full-hcp
2,0.758040765426236,25,wm,scratch,full-hcp
2,0.2656121495702031,25,wm,scratch,full-hcp
2,0.25268025514207865,25,wm,scratch,full-hcp
2,0.25268025514207865,25,wm,scratch,full-hcp
2,0.7241513634730852,25,wm,scratch,full-hcp
2,0.25268025514207865,25,wm,scratch,full-hcp
2,0.29161561039308725,25,wm,scratch,full-hcp
2,0.74096470220302,25,wm,scratch,full-hcp
2,0.74096470220302,25,wm,scratch,full-hcp
2,0.25268025514207865,25,wm,scratch,full-hcp
2,0.9067420495521463,25,wm,scratch,full-hcp
2,0.9272952180016123,25,wm,scratch,full-hcp
2,0.25268025514207865,25,wm,scratch,full-hcp
2,0.6279659846369483,25,wm,scratch,full-hcp
2,0.25268025514207865,25,wm,scratch,full-hcp
2,0.25268025514207865,25,wm,scratch,full-hcp
2,0.2656121495702031,25,wm,scratch,full-hcp
2,0.7075844367253556,25,wm,scratch,full-hcp
2,0.74096470220302,25,wm,scratch,full-hcp
3,0.8293610372072463,50,wm,scratch,full-hcp
3,0.9272952180016123,50,wm,scratch,full-hcp
3,0.25268025514207865,50,wm,scratch,full-hcp
3,0.25268025514207865,50,wm,scratch,full-hcp
3,0.9272952180016123,50,wm,scratch,full-hcp
3,0.25268025514207865,50,wm,scratch,full-hcp
3,0.25268025514207865,50,wm,scratch,full-hcp
3,0.31782370392788073,50,wm,scratch,full-hcp
3,0.25268025514207865,50,wm,scratch,full-hcp
3,0.848062078981481,50,wm,scratch,full-hcp
3,0.25268025514207865,50,wm,scratch,full-hcp
3,0.9702021999288456,50,wm,scratch,full-hcp
3,0.25268025514207865,50,wm,scratch,full-hcp
3,0.25268025514207865,50,wm,scratch,full-hcp
3,0.25268025514207865,50,wm,scratch,full-hcp
3,0.25268025514207865,50,wm,scratch,full-hcp
3,1.0654358165107394,50,wm,scratch,full-hcp
3,0.25268025514207865,50,wm,scratch,full-hcp
3,0.992691962228553,50,wm,scratch,full-hcp
3,0.25268025514207865,50,wm,scratch,full-hcp
4,0.25268025514207865,75,wm,scratch,full-hcp
4,0.25268025514207865,75,wm,scratch,full-hcp
4,0.992691962228553,75,wm,scratch,full-hcp
4,0.25268025514207865,75,wm,scratch,full-hcp
4,0.25268025514207865,75,wm,scratch,full-hcp
4,0.25268025514207865,75,wm,scratch,full-hcp
4,0.25268025514207865,75,wm,scratch,full-hcp
4,0.9067420495521463,75,wm,scratch,full-hcp
4,0.25268025514207865,75,wm,scratch,full-hcp
4,1.015985293814825,75,wm,scratch,full-hcp
4,0.8867150949995675,75,wm,scratch,full-hcp
4,0.25268025514207865,75,wm,scratch,full-hcp
4,0.25268025514207865,75,wm,scratch,full-hcp
4,0.25268025514207865,75,wm,scratch,full-hcp
4,0.9272952180016123,75,wm,scratch,full-hcp
4,0.25268025514207865,75,wm,scratch,full-hcp
4,1.015985293814825,75,wm,scratch,full-hcp
4,0.8293610372072463,75,wm,scratch,full-hcp
4,0.992691962228553,75,wm,scratch,full-hcp
4,0.25268025514207865,75,wm,scratch,full-hcp
5,0.25268025514207865,120,wm,scratch,full-hcp
5,0.25268025514207865,120,wm,scratch,full-hcp
5,0.25268025514207865,120,wm,scratch,full-hcp
5,0.25268025514207865,120,wm,scratch,full-hcp
5,0.25268025514207865,120,wm,scratch,full-hcp
5,0.948427838239876,120,wm,scratch,full-hcp
5,1.0401892223693177,120,wm,scratch,full-hcp
5,0.25268025514207865,120,wm,scratch,full-hcp
5,0.2785897023916506,120,wm,scratch,full-hcp
5,0.9702021999288456,120,wm,scratch,full-hcp
5,1.0401892223693177,120,wm,scratch,full-hcp
5,1.1197695149986342,120,wm,scratch,full-hcp
5,0.29161561039308725,120,wm,scratch,full-hcp
5,0.25268025514207865,120,wm,scratch,full-hcp
5,0.25268025514207865,120,wm,scratch,full-hcp
5,0.9272952180016123,120,wm,scratch,full-hcp
5,1.0401892223693177,120,wm,scratch,full-hcp
5,0.25268025514207865,120,wm,scratch,full-hcp
5,1.0654358165107394,120,wm,scratch,full-hcp
5,0.25268025514207865,120,wm,scratch,full-hcp
0,0.4389618856097607,1,wm,pretrained,full-hcp
0,0.3843967744956391,1,wm,pretrained,full-hcp
0,0.41151684606748806,1,wm,pretrained,full-hcp
0,0.2397913998400652,1,wm,pretrained,full-hcp
0,0.2397913998400652,1,wm,pretrained,full-hcp
0,0.4389618856097607,1,wm,pretrained,full-hcp
0,0.41151684606748806,1,wm,pretrained,full-hcp
0,0.3843967744956391,1,wm,pretrained,full-hcp
0,0.4389618856097607,1,wm,pretrained,full-hcp
0,0.3843967744956391,1,wm,pretrained,full-hcp
0,0.21413268307406835,1,wm,pretrained,full-hcp
0,0.4667653390472964,1,wm,pretrained,full-hcp
0,0.3310117280892945,1,wm,pretrained,full-hcp
0,0.16322380351641447,1,wm,pretrained,full-hcp
0,0.29161561039308725,1,wm,pretrained,full-hcp
0,0.2656121495702031,1,wm,pretrained,full-hcp
0,0.41151684606748806,1,wm,pretrained,full-hcp
0,0.34425979934871065,1,wm,pretrained,full-hcp
0,0.2013579207903308,1,wm,pretrained,full-hcp
0,0.4808128311299785,1,wm,pretrained,full-hcp
1,0.6435011087932844,10,wm,pretrained,full-hcp
1,0.758040765426236,10,wm,pretrained,full-hcp
1,0.6279659846369483,10,wm,pretrained,full-hcp
1,0.659219403411933,10,wm,pretrained,full-hcp
1,0.7075844367253556,10,wm,pretrained,full-hcp
1,0.5527151130967832,10,wm,pretrained,full-hcp
1,0.74096470220302,10,wm,pretrained,full-hcp
1,0.8867150949995675,10,wm,pretrained,full-hcp
1,0.758040765426236,10,wm,pretrained,full-hcp
1,0.775397496610753,10,wm,pretrained,full-hcp
1,0.758040765426236,10,wm,pretrained,full-hcp
1,0.8293610372072463,10,wm,pretrained,full-hcp
1,0.74096470220302,10,wm,pretrained,full-hcp
1,0.5823642378687435,10,wm,pretrained,full-hcp
1,0.74096470220302,10,wm,pretrained,full-hcp
1,0.74096470220302,10,wm,pretrained,full-hcp
1,0.6279659846369483,10,wm,pretrained,full-hcp
