,mean_diff,sem,t_df19,p,sidak_sig
full-hcp.*emotion.*scratch.*010 - motor-hcp.*emotion.*scratch.*010 - full-hcp.*gambling.*pretrained.*010 - motor-hcp.*gambling.*pretrained.*010,-0.0012954991055861814,0.042216236980624135,-0.03068722364290244,0.9758390423727157,False
full-hcp.*emotion.*scratch.*010 - motor-hcp.*emotion.*scratch.*010 - full-hcp.*gambling.*pretrained.*025 - motor-hcp.*gambling.*pretrained.*025,-0.012291480024018513,0.03574545022652587,-0.34386138504690844,0.734726702091921,False
full-hcp.*emotion.*scratch.*010 - motor-hcp.*emotion.*scratch.*010 - full-hcp.*gambling.*pretrained.*050 - motor-hcp.*gambling.*pretrained.*050,0.03244998563748368,0.03482402210277447,0.9318276200754636,0.3631160247745825,False
full-hcp.*emotion.*scratch.*010 - motor-hcp.*emotion.*scratch.*010 - full-hcp.*gambling.*pretrained.*075 - motor-hcp.*gambling.*pretrained.*075,-0.0026961981295382936,0.038534409946173756,-0.06996858478706279,0.9449498469405406,False
full-hcp.*emotion.*scratch.*010 - motor-hcp.*emotion.*scratch.*010 - full-hcp.*gambling.*pretrained.*120 - motor-hcp.*gambling.*pretrained.*120,0.028870852791207276,0.03608498073039913,0.8000794847836942,0.43355493605256634,False
full-hcp.*emotion.*scratch.*010 - motor-hcp.*emotion.*scratch.*010 - full-hcp.*language.*scratch.*001 - motor-hcp.*language.*scratch.*001,0.024871780189424587,0.0630089019457766,0.39473438548141065,0.6974349913015188,False
full-hcp.*emotion.*scratch.*010 - motor-hcp.*emotion.*scratch.*010 - full-hcp.*language.*scratch.*010 - motor-hcp.*language.*scratch.*010,0.019092561739535673,0.05285135354838834,0.3612501943219936,0.7218982350031671,False
full-hcp.*emotion.*scratch.*010 - motor-hcp.*emotion.*scratch.*010 - full-hcp.*language.*scratch.*025 - motor-hcp.*language.*scratch.*025,-0.010644385162570208,0.03741626440430013,-0.28448551270518824,0.7791157570926238,False
full-hcp.*emotion.*scratch.*010 - motor-hcp.*emotion.*scratch.*010 - full-hcp.*language.*scratch.*050 - motor-hcp.*language.*scratch.*050,-0.018970147188014503,0.03485649313262196,-0.5442356784383586,0.5926095314995123,False
full-hcp.*emotion.*scratch.*010 - motor-hcp.*emotion.*scratch.*010 - full-hcp.*language.*scratch.*075 - motor-hcp.*language.*scratch.*075,0.015097104560681456,0.04587728537944531,0.329075803762476,0.7456981143506667,False
full-hcp.*emotion.*scratch.*010 - motor-hcp.*emotion.*scratch.*010 - full-hcp.*language.*scratch.*120 - motor-hcp.*language.*scratch.*120,-0.0009539093900548468,0.053901554707027795,-0.017697251874081363,0.9860648945400243,False
full-hcp.*emotion.*scratch.*010 - motor-hcp.*emotion.*scratch.*010 - full-hcp.*language.*pretrained.*001 - motor-hcp.*language.*pretrained.*001,0.043158709820891386,0.088169727033804,0.4894957858307134,0.6300942539086143,False
full-hcp.*emotion.*scratch.*010 - motor-hcp.*emotion.*scratch.*010 - full-hcp.*language.*pretrained.*010 - motor-hcp.*language.*pretrained.*010,0.05813213445024087,0.04844652787101636,1.1999236478827005,0.2449178851460413,False
full-hcp.*emotion.*scratch.*010 - motor-hcp.*emotion.*scratch.*010 - full-hcp.*language.*pretrained.*025 - motor-hcp.*language.*pretrained.*025,0.0693598831103727,0.041835579458461884,1.6579161567306462,0.11375334733170063,False
full-hcp.*emotion.*scratch.*010 - motor-hcp.*emotion.*scratch.*010 - full-hcp.*language.*pretrained.*050 - motor-hcp.*language.*pretrained.*050,0.044007040442815906,0.04598132708435897,0.9570632957608864,0.35055573822317865,False
full-hcp.*emotion.*scratch.*010 - motor-hcp.*emotion.*scratch.*010 - full-hcp.*language.*pretrained.*075 - motor-hcp.*language.*pretrained.*075,-0.04651640392881472,0.04593510074018308,-1.0126548800212627,0.32394799940547636,False
full-hcp.*emotion.*scratch.*010 - motor-hcp.*emotion.*scratch.*010 - full-hcp.*language.*pretrained.*120 - motor-hcp.*language.*pretrained.*120,-0.06855021371979866,0.052154854958684174,-1.3143592053722035,0.2043721881650854,False
